Food,Freq(Hz),Z(Ohm),PA,Time(m),R+,Fat,Cholesterol,Sodium,Potassium,Total carbohydrate,Protein,pH,ORP,Conductivity (100H),Conductivity (400H),Conductivity (10kH),Conductivity (100kH),DO (ppm),L,a*,b*
Chicken,20.0011,2815.93,-76.6665,5,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,17.6486,3154.86,-75.7525,5,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,15.7934,3491.18,-74.8361,5,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,14.2828,3826.93,-74.012,5,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,12.5002,4290.33,-72.9581,5,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,11.323,4682.61,-70.9576,5,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,9.9987,5255.66,-69.6713,5,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,100007,36.2397,-1.12862,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,89134.1,36.1501,-1.38139,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,79433.6,36.1386,-1.66666,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,70800.8,36.1072,-2.14721,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,63105.5,36.0919,-2.3567,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,56243.5,36.0768,-2.74456,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,50123.7,36.0982,-3.19731,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,44681,36.1028,-3.6858,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,39811.2,36.1535,-4.11175,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,35488.3,36.2325,-4.64166,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,31634.1,36.3067,-5.21655,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,28173.1,36.4191,-5.7389,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,25123.7,36.4885,-6.43492,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,22389.3,36.6609,-7.21113,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,19954.4,36.8343,-7.89611,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,17778.2,37.0161,-8.77345,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,15852.9,37.2384,-9.7392,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,14122.3,37.4934,-10.7456,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,12587.2,37.7816,-11.7936,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,11221.1,38.1487,-12.9621,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,9998.2,38.5203,-14.1187,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,8912.76,38.9538,-15.4604,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,7942.6,39.4936,-16.926,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,7078.05,40.0443,-18.5524,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,6311.1,40.7198,-20.0955,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,5622.14,41.5684,-21.9607,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,5011.18,42.4605,-23.9629,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,4465.21,43.5113,-25.9463,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,3980.93,44.6563,-28.0916,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,3548.18,46.0395,-30.3242,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,3162.67,47.6642,-32.7003,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,2819.01,49.5774,-35.0864,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,2511.16,51.7879,-37.616,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,2238.63,54.3074,-40.197,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,1995.37,57.142,-42.7715,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,1778.51,60.5974,-45.4169,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,1584.49,64.4548,-47.9573,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,1412.76,68.8913,-50.4811,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,1259.04,73.7726,-52.956,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,1121.63,79.7565,-55.4191,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,999.95,86.0719,-57.6782,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,891.184,93.8551,-59.9588,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,794.163,102.143,-61.8419,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,707.867,111.14,-63.7782,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,630.984,122.191,-65.6746,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,562.189,134.51,-67.2195,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,501.303,147.718,-68.8417,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,446.614,162.947,-70.2636,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,398.209,179.918,-71.5628,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,354.821,198.999,-72.7427,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,316.113,220.426,-73.8074,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,281.926,244.199,-74.764,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,251.185,270.959,-75.6149,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,223.946,300.657,-76.3891,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,199.495,334.116,-77.0644,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,177.836,371.115,-77.71,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,158.533,412.379,-78.2479,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,141.263,458.782,-78.7108,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,125.911,510.47,-79.0654,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,112.198,568.249,-79.4002,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,100.009,632.347,-79.7077,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,89.1164,704.411,-79.897,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,79.4083,784.156,-79.9553,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,70.788,873.8,-80.0009,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,63.0971,972.71,-79.9786,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,54.5476,1115.26,-79.9241,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,50.0083,1208.29,-79.8683,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,46.1675,1301.73,-79.6924,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,40.0059,1488.32,-79.4958,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,35.3046,1674.4,-79.2346,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,31.5793,1856.47,-78.8706,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,28.5748,2041.12,-78.4823,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,24.9911,2309.4,-78.0248,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,22.2195,2578.84,-77.2789,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,20.0011,2836.78,-76.7882,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,17.6486,3184.26,-75.5824,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,15.7934,3525.16,-74.4888,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,14.2828,3866.34,-73.7014,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,12.5002,4347.8,-72.5359,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,11.323,4770.06,-71.1744,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,9.9987,5304.46,-69.9762,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,100007,36.2037,-0.98973,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,89134.1,36.2007,-1.38047,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,79433.6,36.1058,-1.75601,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,70800.8,36.0868,-2.02181,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,63105.5,36.0854,-2.45589,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,56243.5,36.1269,-2.81181,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,50123.7,36.085,-3.15935,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,44681,36.097,-3.60142,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,39811.2,36.1881,-4.09154,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,35488.3,36.2568,-4.63127,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,31634.1,36.3302,-5.18611,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,28173.1,36.4097,-5.841,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,25123.7,36.5507,-6.47702,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,22389.3,36.7025,-7.13942,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,19954.4,36.8925,-7.95204,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,17778.2,37.0043,-8.7442,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,15852.9,37.2906,-9.5994,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,14122.3,37.5384,-10.6021,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,12587.2,37.8642,-11.775,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,11221.1,38.189,-12.889,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,9998.2,38.5712,-14.1476,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,8912.76,38.9397,-15.5175,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,7942.6,39.5234,-17.0108,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,7078.05,40.0808,-18.5851,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,6311.1,40.8164,-20.243,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,5622.14,41.5421,-22.1341,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,5011.18,42.4757,-24.0445,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,4465.21,43.5915,-26.0664,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,3980.93,44.789,-28.236,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,3548.18,46.208,-30.377,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,3162.67,47.8301,-32.7353,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
Chicken,2819.01,49.7281,-35.1871,10,1,0.002083333,2.08333E-05,0.004,0,0.004166667,0.004166667,6.252818182,20.89090909,0.012880374,0.014026377,0.015115695,0.016147539,8.5634,223.6650815,263.6272466,179.2891347
